Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
W_S13,2010,Single year,544,498.2861772,589.7138228,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2011,Single year,509,464.781197,553.218803,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2012,Single year,545,499.2441801,590.7558199,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2013,Single year,533,487.7507177,578.2492823,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2014,Single year,515,470.5213389,559.4786611,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2015,Single year,548,502.1184195,593.8815805,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2016,Single year,580,532.7978166,627.2021834,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2017,Single year,635,585.6104631,684.3895369,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2018,Single year,635,585.6104631,684.3895369,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2019,Single year,681,629.8528255,732.1471745,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2020,Single year,597,549.1110564,644.8889436,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2021,Single year,612,563.5131688,660.4868312,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S13,2022,Single year,557,510.743189,603.256811,Injuries,Number,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2009,Single year,12.08656275,11.04455861,13.12856689,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2010,Single year,12.45767635,11.40567645,13.50967625,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2011,Single year,11.53895745,10.53053979,12.54737511,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2012,Single year,12.39818198,11.35077624,13.44558773,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2013,Single year,11.91354864,10.89317458,12.93392269,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2014,Single year,11.35768931,10.3662748,12.34910382,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2015,Single year,11.74952566,10.75456618,12.74448514,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2016,Single year,12.06540045,11.07144463,13.05935627,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2017,Single year,13.00458755,11.98026156,14.02891354,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2018,Single year,12.62138903,11.62616471,13.61661334,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2019,Single year,13.44076898,12.41801537,14.46352259,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2020,Single year,11.55761798,10.61671262,12.49852333,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2021,Single year,11.81876701,10.86847452,12.7690595,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_S14,2022,Single year,10.7009069,9.799022556,11.60279124,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Provisional,Whole pop,All ages,Fatal
W_F11A,2000,Single year,252,220.8865363,283.1134637,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2001,Single year,290,256.623016,323.376984,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2002,Single year,305,270.7707006,339.2292994,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2003,Single year,337,301.019844,372.980156,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2004,Single year,356,319.0194735,392.9805265,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2005,Single year,330,294.3954861,365.6045139,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2006,Single year,382,343.6928562,420.3071438,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2007,Single year,422,381.7371682,462.2628318,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2008,Single year,475,432.2835753,517.7164247,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2009,Single year,454,412.2385069,495.7614931,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2010,Single year,526,481.0488338,570.9511662,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2011,Single year,493,449.4817372,536.5182628,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2012,Single year,517,472.4350563,561.5649437,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2013,Single year,478,435.1488936,520.8511064,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2014,Single year,543,497.3282129,588.6717871,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2015,Single year,545,499.2441801,590.7558199,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2016,Single year,544,498.2861772,589.7138228,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2017,Single year,581,533.7571426,628.2428574,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2018,Single year,648,598.1074623,697.8925377,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F11A,2019,Single year,717,664.5183273,769.4816727,Injuries,Number,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2000,Single year,6.743820944,5.91055846,7.577083427,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2001,Single year,7.555730352,6.685847797,8.425612908,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2002,Single year,7.741054467,6.872225918,8.609883016,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2003,Single year,8.367058123,7.473740449,9.260375796,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2004,Single year,8.660680614,7.760952976,9.560408251,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2005,Single year,7.775892887,6.936702737,8.615083037,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2006,Single year,8.694910823,7.822365217,9.567456428,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2007,Single year,9.296421046,8.408185627,10.18465647,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2008,Single year,10.20329181,9.283966535,11.12261709,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2009,Single year,9.480728558,8.605802166,10.35565495,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2010,Single year,10.62941672,9.717124862,11.54170858,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2011,Single year,9.689924993,8.83030879,10.5495412,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2012,Single year,9.884665424,9.02784248,10.74148837,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2013,Single year,8.941712838,8.13461211,9.748813566,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2014,Single year,9.796592175,8.966836432,10.62634792,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2015,Single year,9.585959199,8.775464755,10.39645364,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2016,Single year,9.301906203,8.513584001,10.09022841,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2017,Single year,9.635442445,8.846730861,10.42415403,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2018,Single year,10.69364415,9.863946675,11.52334162,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F12A,2019,Single year,11.3720201,10.53466789,12.20937231,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,All ages,Fatal
W_F11C,2000,Single year,194,166.7008606,221.2991394,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2001,Single year,225,195.6005402,254.3994598,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2002,Single year,235,204.9543211,265.0456789,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2003,Single year,266,234.0339548,297.9660452,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2004,Single year,260,228.3965304,291.6034696,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2005,Single year,247,216.1967481,277.8032519,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2006,Single year,303,268.8831124,337.1168876,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2007,Single year,343,306.700959,379.299041,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2008,Single year,375,337.0454606,412.9545394,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2009,Single year,360,322.8122981,397.1877019,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2010,Single year,426,385.5467992,466.4532008,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2011,Single year,399,359.8497501,438.1502499,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2012,Single year,429,388.4046082,469.5953918,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2013,Single year,401,361.7517518,440.2482482,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2014,Single year,443,401.7475303,484.2524697,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2015,Single year,463,420.8266028,505.1733972,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2016,Single year,453,411.2845251,494.7154749,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2017,Single year,495,451.3935542,538.6064458,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2018,Single year,556,509.7847308,602.2152692,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F11C,2019,Single year,620,571.1972904,668.8027096,Injuries,Number,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2000,Single year,96.63221269,83.03051855,110.2339068,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2001,Single year,108.1557026,94.02193768,122.2894676,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2002,Single year,109.6727487,95.6501673,123.6953302,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2003,Single year,121.3669754,106.7819295,135.9520214,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2004,Single year,116.0055027,101.9040588,130.1069465,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2005,Single year,106.2184791,92.97096301,119.4659952,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2006,Single year,125.5582139,111.416529,139.6998988,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2007,Single year,137.1236131,122.6015433,151.645683,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2008,Single year,145.9991872,131.2011485,160.7972259,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2009,Single year,136.0954565,122.0029596,150.1879534,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2010,Single year,155.5018087,140.6874345,170.3161829,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2011,Single year,142.4649953,128.425823,156.5041677,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2012,Single year,148.8045563,134.6547343,162.9543782,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2013,Single year,136.4931093,123.0629196,149.923299,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2014,Single year,144.6821849,131.1351123,158.2292575,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2015,Single year,148.0760836,134.5061477,161.6460196,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2016,Single year,139.8898942,126.9267216,152.8530669,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2017,Single year,150.0727454,136.7727863,163.3727045,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2018,Single year,167.2098541,153.2354422,181.184266,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_F12C,2019,Single year,180.0248241,165.7965996,194.2530486,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Fatal
W_M13,2001,Single year,12.02843084,10.90452293,13.15233875,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2002,Single year,11.16993118,10.10421303,12.23564933,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2003,Single year,11.93838254,10.85328918,13.0234759,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2004,Single year,10.90047393,9.878469563,11.9224783,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2005,Single year,9.997531474,9.023857953,10.97120499,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2006,Single year,9.649555775,8.693095289,10.60601626,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2007,Single year,10.38171651,9.397017912,11.36641511,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2008,Single year,8.996795662,8.073821559,9.919769765,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2009,Single year,9.721194177,8.761308308,10.68108005,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2010,Single year,9.483823166,8.535260721,10.43238561,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2011,Single year,7.269547839,6.434312242,8.104783436,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2012,Single year,7.955112219,7.082142741,8.828081698,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2013,Single year,6.237721022,5.470611842,7.004830202,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2014,Single year,6.899856253,6.102978156,7.69673435,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2015,Single year,7.397133611,6.586664318,8.207602904,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2016,Single year,7.157057654,6.377747919,7.936367389,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2017,Single year,8.304867635,7.479578732,9.130156537,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2018,Single year,7.866805411,7.073755357,8.659855465,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M13,2019,Single year,7.708420612,6.920849848,8.495991375,Per billion km,Rate per billion km,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2001,Single year,1.595144381,1.446097891,1.74419087,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2002,Single year,1.481189767,1.339870112,1.622509422,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
W_M14,2003,Single year,1.565867984,1.423544437,1.708191531,Per thousand registered vehicles,Rate per thousand registered vehicles,Motor vehicle traffic crashes,Validated,Whole pop,All ages,Fatal
